,pathway,description,#SampleID,Abundance,Group,relative_abundance
11102,PANTO-PWY,phosphopantothenate biosynthesis I,BA8,67617.33718544505,CMC,0.006907245309939756
11103,PANTOSYN-PWY,pantothenate and coenzyme A biosynthesis I,BA8,71897.69447329706,CMC,0.007344492309482151
11104,PENTOSE-P-PWY,pentose phosphate pathway,BA8,42000.02365894423,CMC,0.004290385846457847
11105,PEPTIDOGLYCANSYN-PWY,peptidoglycan biosynthesis I (meso-diaminopimelate containing),BA8,84372.45884331495,CMC,0.0086188142700038
11106,PHOSLIPSYN-PWY,superpathway of phospholipid biosynthesis I (bacteria),BA8,70402.01053195317,CMC,0.007191705223817033
11107,POLYAMINSYN3-PWY,superpathway of polyamine biosynthesis II,BA8,2350.235535138341,CMC,0.00024008122846979593
11108,POLYAMSYN-PWY,superpathway of polyamine biosynthesis I,BA8,7023.48131179739,CMC,0.0007174625675854724
11109,POLYISOPRENSYN-PWY,polyisoprenoid biosynthesis (E. coli),BA8,74862.95658272326,CMC,0.0076473997242166815
11110,PPGPPMET-PWY,ppGpp biosynthesis,BA8,738.913797424778,CMC,7.548151220025716e-05
11111,PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY,protocatechuate degradation II (ortho-cleavage pathway),BA8,7.058485667955014,CMC,7.21038332100335e-07
11112,PRPP-PWY,"superpathway of histidine, purine, and pyrimidine biosynthesis",BA8,42555.19594281197,CMC,0.004347097798060393
11113,PWY-1269,CMP-3-deoxy-D-manno-octulosonate biosynthesis I,BA8,59842.89121105576,CMC,0.006113070210339123
11114,PWY-1361,benzoyl-CoA degradation I (aerobic),BA8,0.0,CMC,0.0
11115,PWY-1541,superpathway of taurine degradation,BA8,53.97938588742114,CMC,5.514101494144247e-06
11116,PWY-1622,formaldehyde assimilation I (serine pathway),BA8,556.9206078194663,CMC,5.6890546367120864e-05
11117,PWY-181,photorespiration,BA8,1388.882056098584,CMC,0.00014187706093388492
11118,PWY-1861,formaldehyde assimilation II (RuMP Cycle),BA8,3898.4205975856335,CMC,0.00039823140794491605
11119,PWY-1882,superpathway of C1 compounds oxidation to CO2,BA8,0.0,CMC,0.0
11120,PWY-2941,L-lysine biosynthesis II,BA8,26056.403571230312,CMC,0.0026617133837683747
11121,PWY-2942,L-lysine biosynthesis III,BA8,89685.25332558209,CMC,0.00916152677980983
11122,PWY-3001,superpathway of L-isoleucine biosynthesis I,BA8,75178.00021135702,CMC,0.007679582056690658
11123,PWY-3661,glycine betaine degradation I,BA8,1291.0787001550727,CMC,0.00013188625384569035
11124,PWY-3781,aerobic respiration I (cytochrome c),BA8,27205.039415250383,CMC,0.0027790488169085036
11125,PWY-3801,sucrose degradation II (sucrose synthase),BA8,0.0,CMC,0.0
11126,PWY-4361,S-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation,BA8,0.0,CMC,0.0
11127,PWY-4984,urea cycle,BA8,5377.72488642997,CMC,0.0005493452795703321
11128,PWY-5005,biotin biosynthesis II,BA8,310.0029222908479,CMC,3.166741430808659e-05
11129,PWY-5022,4-aminobutanoate degradation V,BA8,2156.0593704797984,CMC,0.00022024574753446395
11130,PWY-5028,L-histidine degradation II,BA8,4.99965170418072,CMC,5.107243529913531e-07
11131,PWY-5088,L-glutamate degradation VIII (to propanoate),BA8,63.09227741236121,CMC,6.445001465448963e-06
11132,PWY-5097,L-lysine biosynthesis VI,BA8,88371.84510196213,CMC,0.009027359520786383
11133,PWY-5100,pyruvate fermentation to acetate and lactate II,BA8,85219.94246706284,CMC,0.008705386405628261
11134,PWY-5101,L-isoleucine biosynthesis II,BA8,76681.41627858624,CMC,0.007833158994374215
11135,PWY-5103,L-isoleucine biosynthesis III,BA8,64946.2203252718,CMC,0.006634385416712489
11136,PWY-5104,L-isoleucine biosynthesis IV,BA8,74367.33122706974,CMC,0.007596770609616441
11137,PWY-5121,superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP),BA8,77905.35998467353,CMC,0.00795818727521757
11138,PWY-5154,L-arginine biosynthesis III (via N-acetyl-L-citrulline),BA8,40342.37488342741,CMC,0.004121053731251741
11139,PWY-5177,glutaryl-CoA degradation,BA8,2225.234244639413,CMC,0.0002273120983402381
11140,PWY-5178,toluene degradation IV (aerobic) (via catechol),BA8,0.0,CMC,0.0
11141,PWY-5180,toluene degradation I (aerobic) (via o-cresol),BA8,0.0,CMC,0.0
11142,PWY-5181,toluene degradation III (aerobic) (via p-cresol),BA8,3.655490721511677,CMC,3.7341563854314084e-07
11143,PWY-5182,toluene degradation II (aerobic) (via 4-methylcatechol),BA8,0.0,CMC,0.0
11144,PWY-5183,superpathway of aerobic toluene degradation,BA8,0.0,CMC,0.0
11145,PWY-5188,tetrapyrrole biosynthesis I (from glutamate),BA8,20647.847771894227,CMC,0.002109218665201534
11146,PWY-5189,tetrapyrrole biosynthesis II (from glycine),BA8,18750.54803184726,CMC,0.0019154057279211483
11147,PWY-5198,factor 420 biosynthesis,BA8,2.1818181818181817,CMC,2.2287706128050375e-07
11148,PWY-5265,peptidoglycan biosynthesis II (staphylococci),BA8,87.00488486549061,CMC,8.88772181727335e-06
11149,PWY-5304,superpathway of sulfur oxidation (Acidianus ambivalens),BA8,1890.88,CMC,0.00019315714808228621
11150,PWY-5345,superpathway of L-methionine biosynthesis (by sulfhydrylation),BA8,11307.219661745634,CMC,0.0011550549493372078
11151,PWY-5347,superpathway of L-methionine biosynthesis (transsulfuration),BA8,13933.254493961318,CMC,0.0014233096238567577
11152,PWY-5384,sucrose degradation IV (sucrose phosphorylase),BA8,3803.0556267479537,CMC,0.0003884896867389397
11153,PWY-5415,catechol degradation I (meta-cleavage pathway),BA8,0.0,CMC,0.0
11154,PWY-5417,catechol degradation III (ortho-cleavage pathway),BA8,2.8501827040194883,CMC,2.9115182487617576e-07
11155,PWY-5419,catechol degradation to 2-oxopent-4-enoate II,BA8,0.0,CMC,0.0
11156,PWY-5420,catechol degradation II (meta-cleavage pathway),BA8,0.0,CMC,0.0
11157,PWY-5430,meta cleavage pathway of aromatic compounds,BA8,0.0,CMC,0.0
11158,PWY-5431,aromatic compounds degradation via &beta;-ketoadipate,BA8,2.8501827040194883,CMC,2.9115182487617576e-07
11159,PWY-5484,glycolysis II (from fructose 6-phosphate),BA8,81418.50628939166,CMC,0.008317062148829421
11160,PWY-5505,L-glutamate and L-glutamine biosynthesis,BA8,25554.60306485065,CMC,0.002610453465255014
11161,PWY-5507,adenosylcobalamin biosynthesis I (early cobalt insertion),BA8,1021.7215488533944,CMC,0.00010437088578372922
11162,PWY-5509,"adenosylcobalamin biosynthesis from cobyrinate a,c-diamide I",BA8,30483.486270001704,CMC,0.003113948675494509
11163,PWY-5529,superpathway of bacteriochlorophyll a biosynthesis,BA8,0.0,CMC,0.0
11164,PWY-5531,chlorophyllide a biosynthesis II (anaerobic),BA8,0.0,CMC,0.0
11165,PWY-5532,adenosine nucleotides degradation IV,BA8,0.0,CMC,0.0
11166,PWY-5647,2-nitrobenzoate degradation I,BA8,0.0,CMC,0.0
11167,PWY-5651,L-tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde,BA8,10.871565352932764,CMC,1.1105519962994405e-06
11168,PWY-5654,2-amino-3-carboxymuconate semialdehyde degradation to 2-oxopentenoate,BA8,0.0,CMC,0.0
11169,PWY-5655,L-tryptophan degradation IX,BA8,0.0,CMC,0.0
11170,PWY-5659,GDP-mannose biosynthesis,BA8,82433.71232618677,CMC,0.008420767462113852
11171,PWY-5667,CDP-diacylglycerol biosynthesis I,BA8,83204.11137320467,CMC,0.008499465255102982
11172,PWY-5676,acetyl-CoA fermentation to butanoate II,BA8,5576.334925136569,CMC,0.0005696336895472101
11173,PWY-5677,succinate fermentation to butanoate,BA8,162.55247398089685,CMC,1.660505811467151e-05
11174,PWY-5686,UMP biosynthesis,BA8,91515.1139907122,CMC,0.009348450681625115
11175,PWY-5695,urate biosynthesis/inosine 5'-phosphate degradation,BA8,84804.34560255996,CMC,0.008662932360369273
11176,PWY-5705,allantoin degradation to glyoxylate III,BA8,100.68942133815553,CMC,1.028562440119617e-05
11177,PWY-5741,ethylmalonyl-CoA pathway,BA8,427.93724456242745,CMC,4.3714639595252116e-05
11178,PWY-5747,2-methylcitrate cycle II,BA8,41.87523286517309,CMC,4.277638218987168e-06
11179,PWY-5837,"1,4-dihydroxy-2-naphthoate biosynthesis I",BA8,687.653458677419,CMC,7.024516677264051e-05
11180,PWY-5838,superpathway of menaquinol-8 biosynthesis I,BA8,2302.9180751370973,CMC,0.00023524765593830905
11181,PWY-5840,superpathway of menaquinol-7 biosynthesis,BA8,2296.693826042349,CMC,0.00023461183652930616
11182,PWY-5845,superpathway of menaquinol-9 biosynthesis,BA8,1570.8954786040135,CMC,0.0001604700935979593
11183,PWY-5850,superpathway of menaquinol-6 biosynthesis I,BA8,1570.8954786040135,CMC,0.0001604700935979593
11184,PWY-5855,ubiquinol-7 biosynthesis (prokaryotic),BA8,1844.82939701598,CMC,0.00018845298751161914
11185,PWY-5856,ubiquinol-9 biosynthesis (prokaryotic),BA8,1844.82939701598,CMC,0.00018845298751161914
11186,PWY-5857,ubiquinol-10 biosynthesis (prokaryotic),BA8,1844.82939701598,CMC,0.00018845298751161914
11187,PWY-5860,superpathway of demethylmenaquinol-6 biosynthesis I,BA8,1054.918695798865,CMC,0.00010776204028769334
11188,PWY-5861,superpathway of demethylmenaquinol-8 biosynthesis,BA8,1551.7866182669534,CMC,0.00015851808555630186
11189,PWY-5862,superpathway of demethylmenaquinol-9 biosynthesis,BA8,1054.918695798865,CMC,0.00010776204028769334
11190,PWY-5863,superpathway of phylloquinol biosynthesis,BA8,784.909830833615,CMC,8.018009838042117e-05
11191,PWY-5896,superpathway of menaquinol-10 biosynthesis,BA8,1570.8954786040135,CMC,0.0001604700935979593
11192,PWY-5897,superpathway of menaquinol-11 biosynthesis,BA8,2023.7896884276445,CMC,0.00020673413676966407
11193,PWY-5898,superpathway of menaquinol-12 biosynthesis,BA8,2023.7896884276445,CMC,0.00020673413676966407
11194,PWY-5899,superpathway of menaquinol-13 biosynthesis,BA8,2023.7896884276445,CMC,0.00020673413676966407
11195,PWY-5910,superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate),BA8,13148.415834904938,CMC,0.001343136795814758
11196,PWY-5913,TCA cycle VI (obligate autotrophs),BA8,36825.18938215792,CMC,0.003761766245688627
11197,PWY-5918,superpathay of heme biosynthesis from glutamate,BA8,11813.715037209238,CMC,0.0012067944580534755
11198,PWY-5920,superpathway of heme biosynthesis from glycine,BA8,5011.687671969033,CMC,0.0005119538510094192
11199,PWY-5941,glycogen degradation II (eukaryotic),BA8,0.0,CMC,0.0
11200,PWY-5971,palmitate biosynthesis II (bacteria and plants),BA8,25968.221113274976,CMC,0.0026527053705208184
11201,PWY-5973,cis-vaccenate biosynthesis,BA8,91985.39949840528,CMC,0.00939649128042061
11202,PWY-5989,stearate biosynthesis II (bacteria and plants),BA8,18614.08158015145,CMC,0.0019014654088007012
11203,PWY-6071,superpathway of phenylethylamine degradation,BA8,0.0,CMC,0.0
11204,PWY-6107,chlorosalicylate degradation,BA8,0.0,CMC,0.0
11205,PWY-6121,5-aminoimidazole ribonucleotide biosynthesis I,BA8,89242.09831751532,CMC,0.009116257615443735
11206,PWY-6122,5-aminoimidazole ribonucleotide biosynthesis II,BA8,87200.29753214645,CMC,0.008907683609343917
11207,PWY-6123,inosine-5'-phosphate biosynthesis I,BA8,88527.80125730454,CMC,0.009043290751849073
11208,PWY-6125,superpathway of guanosine nucleotides de novo biosynthesis II,BA8,71190.11473361647,CMC,0.00727221163352307
11209,PWY-6126,superpathway of adenosine nucleotides de novo biosynthesis II,BA8,91875.14690819295,CMC,0.009385228759322446
11210,PWY-6141,archaetidylserine and archaetidylethanolamine biosynthesis,BA8,2.3323308270676693,CMC,2.3825222697410246e-07
11211,PWY-6143,CMP-pseudaminate biosynthesis,BA8,8.770264507667692,CMC,8.95899940889103e-07
11212,PWY-6147,6-hydroxymethyl-dihydropterin diphosphate biosynthesis I,BA8,72811.77454536661,CMC,0.007437867404591204
11213,PWY-6148,tetrahydromethanopterin biosynthesis,BA8,4.789985962057318,CMC,4.893065809491758e-07
11214,PWY-6151,S-adenosyl-L-methionine cycle I,BA8,65380.22421033722,CMC,0.0066787197756860185
11215,PWY-6163,chorismate biosynthesis from 3-dehydroquinate,BA8,78262.5007895492,CMC,0.00799466991786734
11216,PWY-6165,chorismate biosynthesis II (archaea),BA8,7.958713173912111,CMC,8.129983600639827e-07
11217,PWY-6167,flavin biosynthesis II (archaea),BA8,7.367887286347805,CMC,7.526443220207928e-07
11218,PWY-6174,mevalonate pathway II (archaea),BA8,4.66551471370827,CMC,4.7659159567811464e-07
11219,PWY-6182,superpathway of salicylate degradation,BA8,2.687007874015748,CMC,2.744831918575102e-07
11220,PWY-6185,4-methylcatechol degradation (ortho cleavage),BA8,3.1150159744408943,CMC,3.1820506951988854e-07
11221,PWY-621,sucrose degradation III (sucrose invertase),BA8,39336.07650960663,CMC,0.0040182583534345
11222,PWY-6210,2-aminophenol degradation,BA8,0.0,CMC,0.0
11223,PWY-6263,superpathway of menaquinol-8 biosynthesis II,BA8,5329.302378717871,CMC,0.0005443988242200921
11224,PWY-6269,adenosylcobalamin salvage from cobinamide II,BA8,30990.160185996963,CMC,0.003165706422480742
11225,PWY-6277,superpathway of 5-aminoimidazole ribonucleotide biosynthesis,BA8,87200.29753214645,CMC,0.008907683609343917
11226,PWY-6282,palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate),BA8,18379.32422824986,CMC,0.0018774844789772006
11227,PWY-6317,galactose degradation I (Leloir pathway),BA8,50074.89404051047,CMC,0.005115249896020727
11228,PWY-6338,superpathway of vanillin and vanillate degradation,BA8,0.0,CMC,0.0
11229,PWY-6339,syringate degradation,BA8,0.0,CMC,0.0
11230,PWY-6349,CDP-archaeol biosynthesis,BA8,2.6643762078591364,CMC,2.721713222036128e-07
11231,PWY-6350,archaetidylinositol biosynthesis,BA8,2.498389175257732,CMC,2.552154171033797e-07
11232,PWY-6353,purine nucleotides degradation II (aerobic),BA8,14685.210816181216,CMC,0.0015001234558727715
11233,PWY-6383,"mono-trans, poly-cis decaprenyl phosphate biosynthesis",BA8,11.99619848027329,CMC,1.2254355042512715e-06
11234,PWY-6385,peptidoglycan biosynthesis III (mycobacteria),BA8,84034.30150023512,CMC,0.008584270825685606
11235,PWY-6386,UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing),BA8,84213.0388467762,CMC,0.008602529200682258
11236,PWY-6387,UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing),BA8,84989.444480465,CMC,0.008681840578431427
11237,PWY-6396,"superpathway of 2,3-butanediol biosynthesis",BA8,648.0751396629619,CMC,6.620216286614012e-05
11238,PWY-6397,mycolyl-arabinogalactan-peptidoglycan complex biosynthesis,BA8,0.0,CMC,0.0
11239,PWY-6467,Kdo transfer to lipid IVA III (Chlamydia),BA8,59554.37,CMC,0.006083597195505407
11240,PWY-6470,peptidoglycan biosynthesis V (&beta;-lactam resistance),BA8,17.559961629160387,CMC,1.7937849618817675e-06
11241,PWY-6471,peptidoglycan biosynthesis IV (Enterococcus faecium),BA8,34791.58314762652,CMC,0.003554029329234679
11242,PWY-6478,GDP-D-glycero-&alpha;-D-manno-heptose biosynthesis,BA8,5860.5430959768855,CMC,0.0005986661187554087
11243,PWY-6505,L-tryptophan degradation XII (Geobacillus),BA8,0.0,CMC,0.0
11244,PWY-6507,4-deoxy-L-threo-hex-4-enopyranuronate degradation,BA8,32840.69274773426,CMC,0.0033547419995975255
11245,PWY-6519,8-amino-7-oxononanoate biosynthesis I,BA8,24091.869532700024,CMC,0.0024610323293423474
11246,PWY-6545,pyrimidine deoxyribonucleotides de novo biosynthesis III,BA8,18797.757860892896,CMC,0.0019202283057367197
11247,PWY-6562,norspermidine biosynthesis,BA8,2.285674958988753,CMC,2.334862373716809e-07
11248,PWY-6565,superpathway of polyamine biosynthesis III,BA8,0.0,CMC,0.0
11249,PWY-6572,chondroitin sulfate degradation I (bacterial),BA8,1524.4024579322745,CMC,0.00015572073918166432
11250,PWY-6588,pyruvate fermentation to acetone,BA8,8834.54902570763,CMC,0.00090246673210295
11251,PWY-6590,superpathway of Clostridium acetobutylicum acidogenic fermentation,BA8,6908.289969147583,CMC,0.0007056955431153812
11252,PWY-6608,guanosine nucleotides degradation III,BA8,10533.486059749945,CMC,0.0010760165249332678
11253,PWY-6609,adenine and adenosine salvage III,BA8,78319.22674235256,CMC,0.008000464586627783
11254,PWY-6612,superpathway of tetrahydrofolate biosynthesis,BA8,70745.55015841936,CMC,0.007226798479074618
11255,PWY-6628,superpathway of L-phenylalanine biosynthesis,BA8,25714.3470229732,CMC,0.0026267716278958633
11256,PWY-6629,superpathway of L-tryptophan biosynthesis,BA8,47.9656563532254,CMC,4.899787076432143e-06
11257,PWY-6630,superpathway of L-tyrosine biosynthesis,BA8,24618.0322515639,CMC,0.0025147808962545618
11258,PWY-6641,superpathway of sulfolactate degradation,BA8,490.1876721513517,CMC,5.007364442896948e-05
11259,PWY-6654,phosphopantothenate biosynthesis III,BA8,3.99981035358281,CMC,4.0858857292269013e-07
11260,PWY-6660,2-heptyl-3-hydroxy-4(1H)-quinolone biosynthesis,BA8,0.0,CMC,0.0
11261,PWY-6690,cinnamate and 3-hydroxycinnamate degradation to 2-oxopent-4-enoate,BA8,0.0,CMC,0.0
11262,PWY-6700,queuosine biosynthesis,BA8,71611.04895499985,CMC,0.007315210900389634
11263,PWY-6703,preQ0 biosynthesis,BA8,60724.81102383316,CMC,0.0062031600710776924
11264,PWY-6708,ubiquinol-8 biosynthesis (prokaryotic),BA8,1844.82939701598,CMC,0.00018845298751161914
11265,PWY-6713,L-rhamnose degradation II,BA8,0.0,CMC,0.0
11266,PWY-6728,methylaspartate cycle,BA8,858.194643458414,CMC,8.76662875644788e-05
11267,PWY-6731,starch degradation III,BA8,0.0,CMC,0.0
11268,PWY-6737,starch degradation V,BA8,90908.04157779014,CMC,0.009286437028744203
11269,PWY-6749,CMP-legionaminate biosynthesis I,BA8,325.6374275932975,CMC,3.3264510081429445e-05
11270,PWY-6876,isopropanol biosynthesis,BA8,33.98376443030125,CMC,3.471509042592459e-06
11271,PWY-6891,thiazole biosynthesis II (Bacillus),BA8,2971.268833001644,CMC,0.00030352101347963924
11272,PWY-6892,thiazole biosynthesis I (E. coli),BA8,37330.941443641816,CMC,0.0038134298234053336
11273,PWY-6895,superpathway of thiamin diphosphate biosynthesis II,BA8,12594.028174079986,CMC,0.001286504995014624
11274,PWY-6897,thiamin salvage II,BA8,66177.4938428109,CMC,0.006760162452355733
11275,PWY-6901,superpathway of glucose and xylose degradation,BA8,43625.05866351076,CMC,0.004456386400176727
11276,PWY-6906,chitin derivatives degradation,BA8,12.481895509572906,CMC,1.2750504205926325e-06
11277,PWY-6944,androstenedione degradation,BA8,0.0,CMC,0.0
11278,PWY-6948,sitosterol degradation to androstenedione,BA8,0.0,CMC,0.0
11279,PWY-6969,TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase),BA8,59545.98820907282,CMC,0.006082740978912436
11280,PWY-6992,"1,5-anhydrofructose degradation",BA8,0.0,CMC,0.0
11281,PWY-7003,glycerol degradation to butanol,BA8,3844.535174694471,CMC,0.0003927269049574896
11282,PWY-7007,methyl ketone biosynthesis,BA8,0.0,CMC,0.0
11283,PWY-7013,"L-1,2-propanediol degradation",BA8,568.952745689908,CMC,5.811965315146857e-05
11284,PWY-7031,protein N-glycosylation (bacterial),BA8,3.7747733906898144,CMC,3.8560060014519486e-07
11285,PWY-7046,4-coumarate degradation (anaerobic),BA8,0.0,CMC,0.0
11286,PWY-7084,nitrifier denitrification,BA8,0.0,CMC,0.0
11287,PWY-7090,"UDP-2,3-diacetamido-2,3-dideoxy-&alpha;-D-mannuronate biosynthesis",BA8,197.9411902334426,CMC,2.022008577673097e-05
11288,PWY-7094,fatty acid salvage,BA8,1105.943269876064,CMC,0.00011297430188592544
11289,PWY-7097,vanillin and vanillate degradation I,BA8,0.0,CMC,0.0
11290,PWY-7098,vanillin and vanillate degradation II,BA8,0.0,CMC,0.0
11291,PWY-7111,pyruvate fermentation to isobutanol (engineered),BA8,63225.42160338735,CMC,0.006458602409042598
11292,PWY-7159,"chlorophyllide a biosynthesis III (aerobic, light independent)",BA8,0.0,CMC,0.0
11293,PWY-7184,pyrimidine deoxyribonucleotides de novo biosynthesis I,BA8,45169.76031331933,CMC,0.004614180742131281
11294,PWY-7187,pyrimidine deoxyribonucleotides de novo biosynthesis II,BA8,48357.74489363155,CMC,0.00493983969968724
11295,PWY-7196,superpathway of pyrimidine ribonucleosides salvage,BA8,77395.6546939983,CMC,0.007906119867286194
11296,PWY-7197,pyrimidine deoxyribonucleotide phosphorylation,BA8,54622.08519723698,CMC,0.005579754505312847
11297,PWY-7198,pyrimidine deoxyribonucleotides de novo biosynthesis IV,BA8,3171.502170256446,CMC,0.00032397524662776926
11298,PWY-7199,pyrimidine deoxyribonucleosides salvage,BA8,67413.7924852268,CMC,0.006886452814487152
11299,PWY-7200,superpathway of pyrimidine deoxyribonucleoside salvage,BA8,48852.46142300342,CMC,0.0049903759758774995
11300,PWY-7208,superpathway of pyrimidine nucleobases salvage,BA8,98492.7532286538,CMC,0.010061230390304597
11301,PWY-7210,pyrimidine deoxyribonucleotides biosynthesis from CTP,BA8,4366.579471799939,CMC,0.0004460547669061663
